"","campaign_id","adgroup_id","ad_group","campaign","account","week","keyword","keyword.state","match.type","max_cpc","clicks","impressions","ctr","avg_cpc","avg_cpm","cost","avg_position","quality.score","first.page.cpc","first.position.cpc","converted.clicks","click.conversion.rate","cost.converted.click","cost.all.conv.","total.conv.value","conversions","cost.conv.","conv.rate"
"8879","7f6c5bae6df8767d3562",NA,"Disney Junior Live: Pirate and Princess Adventure (gen)","THTR-GG_Theatre A-F","Theatre TicketsNow","2015-02-09","[disney junior live]","enabled","Exact","0.08",0,6,"0.00%",0,"0.00","0.00",3.3,6,0.66,0.89,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8880",NA,"2a600aa2f2e61acc0fc5","New York Yankees (targ)","Yankees Ticket Exchange_(NJ) IN","Sports TicketsNow","2015-09-07","""""""""baseball yankees tickets""""""""","enabled","Phrase","1.73",0,1,"0.00%",0,"0.00","0.00",4,6,0.8,4.42,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8881","1f827e2a1269b75e8860","3990bd977737fd1e457c","Seattle Mariners (targ)","GG: MLB Asia","Sports TicketsNow","2015-03-16","[seattle mariners game tickets]","enabled","Exact","1.00",0,1,"0.00%",0,"0.00","0.00",1,6,0.87,1.64,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8882",NA,NA,"Eagles (targ)","RLSA - Eagles","TM+","2015-04-20","""""""""eagles tickets""""""""","enabled","Phrase","2.00",0,2,"0.00%",0,"0.00","0.00",2.5,9,0.23,10.5,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8883","85bfe92c8e2ec6a41844",NA,"Tennessee Titans (targ)","NFL Reg Season","TicketExchange","2015-05-25","""""""""tn titans tickets""""""""","enabled","Phrase","4.78",0,14,"0.00%",0,"0.00","0.00",1.3,9,0.84,4.34,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8884","f55d5c0b4754f2038a6b",NA,"Smokey Robinson (semi)","GG: Concerts S-U","TicketsNow - Concerts","2015-03-09","[smokey robinson schedule]","enabled","Exact","0.20",0,1,"0.00%",0,"0.00","0.00",8,6,0.57,1.18,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8885","85bfe92c8e2ec6a41844",NA,"New Orleans Saints (RLSA)","NFL Reg Season","TicketExchange","2015-11-30","""""""""saints seating""""""""","enabled","Phrase","6.36",0,4,"0.00%",0,"0.00","0.00",1,3,1.33,4.38,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8886","7976239e4ec30ac4b838","26142a07edbcefba223f","Brit Floyd","Houston","TM+","2015-12-21","""""""""brit floyd tickets""""""""","enabled","Phrase","3.50",0,2,"0.00%",0,"0.00","0.00",1,9,0.45,9,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8887","451ed9dd84c33171fe40",NA,"Deutsche Bank Championship (targ)","GG: Pro Golf","Sports TicketsNow","2015-01-12","[deutsche bank championship tickets]","paused","Exact","0.55",0,1,"0.00%",0,"0.00","0.00",4,7,0.38,1.38,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8888","904563aaa4ce217a30ef","b41baccd9b6eb985ab6e","Chicago Cubs (targ)","GG: MLB","Sports TicketsNow","2015-06-08","""""""""ebay cubs tickets""""""""","enabled","Phrase","2.22",0,11,"0.00%",0,"0.00","0.00",2.9,7,1.68,2.18,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8889","85bfe92c8e2ec6a41844",NA,"Houston Texans (RLSA)","NFL Reg Season","TicketExchange","2015-08-10","""""""""2015 texans tickets""""""""","removed","Phrase"," --",0,1,"0.00%",0,"0.00","0.00",1,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8890","f42562568cd5b2357a72",NA,"Beach House","San Francisco","TM+","2015-08-31","""""""""beach house ticket""""""""","enabled","Phrase","2.00",4,34,"11.76%",1.8,"211.18","7.18",1.6,7,1.94,1.94,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8891","cfb17f0268481a65bd9e","a31175a057eb91c71166","Houston Astros (targ)","GG: MLB Europe","Sports TicketsNow","2015-08-17","[astro tickets]","enabled","Exact","1.00",1,1,"100.00%",0.99,"990.00","0.99",1,7,0.29,1.14,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8892","3b1e31fd8518395ba1df","c9e51ec9d8781f379e1d","Wrigley Field (targ)","VENU-GG_Illinois","Venues TicketsNow","2015-04-20","[wrigley field parking]","enabled","Exact","1.41",0,4,"0.00%",0,"0.00","0.00",6,1,2.95,4.18,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8893",NA,NA,"Cleveland Browns (com)","NFL Cleveland","TicketExchange","2015-08-31","[www.browns.com]","enabled","Exact","9.20",1,6,"16.67%",1.28,"213.33","1.28",1,6,2.1,2.1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8894","150c05b1c31975e33c7b","0c70b5917f40b2c8328e","Denver Broncos (targ)","NFL TicketExchange Asia","TicketExchange","2015-06-15","[bronco tickets]","enabled","Exact","12.54",0,1,"0.00%",0,"0.00","0.00",1,8,0.04,1.34,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8895","dde29ee5d83815e2bba0","8e2cce5f34764c7f341e","Indiana Pacers (targ)","NBA","TM+","2015-11-09","""""""""indiana pacers tickets""""""""","enabled","Phrase","1.15",2,12,"16.67%",3.34,"557.50","6.69",1,9,1.15,4.28,1,"50.00%","6.69","6.69","9.84","1.0","6.69","50.00%"
"8896","bf7eb12460c65afcc2f4","6514021a621f2075b2d0","BOSTON","Biloxi-Gulfport MS","TM+","2015-03-16","""""""""boston tickets""""""""","enabled","Phrase","3.50",0,1,"0.00%",0,"0.00","0.00",1,9,0.15,0.2,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8897","f55d5c0b4754f2038a6b",NA,"Sugar Ray (semi)","GG: Concerts S-U","TicketsNow - Concerts","2015-05-11","[sugar ray concerts]","enabled","Exact","0.45",0,1,"0.00%",0,"0.00","0.00",7,7,0.23,1.37,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8898","f55d5c0b4754f2038a6b",NA,"The Who (semi)","GG: Concerts S-U","TicketsNow - Concerts","2015-05-18","[the who live concert]","enabled","Exact","1.50",0,1,"0.00%",0,"0.00","0.00",3,6,1.42,2.26,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8899","b4ecaa054f77e8e8a528",NA,"Kodaline","Columbus OH","TM+","2015-02-16","""""""""kodaline ticket""""""""","enabled","Phrase","3.00",0,1,"0.00%",0,"0.00","0.00",1,9,0.1,0.45,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8900","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2014-12-29","""""""""tietmaster""""""""","enabled","Phrase","0.60",0,1,"0.00%",0,"0.00","0.00",2,7,2.26,2.39,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8901","85bfe92c8e2ec6a41844","1b73531f78d9602ae9cb","NFL (targ)","NFL Reg Season","TicketExchange","2015-10-19","""""""""nfl tickets cheap""""""""","enabled","Phrase","9.61",90,403,"22.33%",2.12,"473.20","190.70",1.2,8,0.77,5.65,4,"4.44%","47.68","47.68","2,387.85","4.0","47.68","4.44%"
"8902","f55d5c0b4754f2038a6b",NA,"The Tallest Man On Earth (targ)","GG: Concerts S-U","TicketsNow - Concerts","2015-04-13","[the tallest man on earth tickets]","enabled","Exact","0.70",2,9,"22.22%",0.68,"152.22","1.37",2.1,6,0.49,0.78,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8903",NA,NA,"Nickelback (venues)","z - Nickelback","TM+","2015-03-30","""""""""nickelback tickets hersheypark stadium""""""""","enabled","Phrase","1.00",0,2,"0.00%",0,"0.00","0.00",2,8,0.17,1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8904","35b30410cf8231f17e5e","9e0a27eb148cbaca3e3e","School of Rock (targ)","THTR-GG_New York, NY USA","Theatre TicketsNow","2016-01-11","[school of rock ticketmaster]","enabled","Exact","2.27",0,2,"0.00%",0,"0.00","0.00",2.5,3,1.98,4.82,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8905","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2015-03-09","[ticketmaster presale code]","enabled","Exact","0.60",0,2,"0.00%",0,"0.00","0.00",3.5,6,1.6,3.02,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8906","85bfe92c8e2ec6a41844","0c70b5917f40b2c8328e","Denver Broncos (targ)","NFL Reg Season","TicketExchange","2015-07-06","""""""""broncos tickets""""""""","enabled","Phrase","9.62",1111,11582,"9.59%",3.81,"365.22","4,229.98",1.8,10,0.95,5.09,17,"1.53%","248.82","235.00","14,673.33","18.0","235.00","1.62%"
"8907","85bfe92c8e2ec6a41844",NA,"New York Jets (targ)","NFL Reg Season","TicketExchange","2015-11-23","""""""""jet tix""""""""","enabled","Phrase","8.32",3,29,"10.34%",3.01,"311.03","9.02",1.5,6,3.09,6.34,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8908","b672c814baa048400145","13039bbece10259b7173","Elton John (semi)","z - Elton John","TM+","2015-02-02","""""""""elton john ticket master""""""""","enabled","Phrase","1.00",1,1,"100.00%",0.01,"10.00","0.01",1,6,0.11,0.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8909","697532c41da6ce1cb118","b41baccd9b6eb985ab6e","Chicago Cubs (targ)","GG: MLB Misc Languages","Sports TicketsNow","2015-03-23","""""""""cub tickets""""""""","enabled","Phrase","1.50",0,1,"0.00%",0,"0.00","0.00",1,10,0.32,5.56,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8910","f55d5c0b4754f2038a6b",NA,"Taylor Swift (venues)","GG: Concerts S-U","TicketsNow - Concerts","2015-01-05","""""""""taylor swift at pepsi center""""""""","enabled","Phrase","1.00",0,1,"0.00%",0,"0.00","0.00",4,9,0.99,2.7,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8911",NA,"13162d57cda9f2055c0f","Syracuse Orange Basketball (targ)","NCAA TE  Syracuse","TicketExchange","2015-12-21","""""""""syracuse orange basketball tix""""""""","enabled","Phrase","1.50",0,60,"0.00%",0,"0.00","0.00",1,9,0.21,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8912","f55d5c0b4754f2038a6b",NA,"Sam Hunt (targ)","GG: Concerts S-U","TicketsNow - Concerts","2015-02-16","[sam hunt ticketmaster]","enabled","Exact","3.00",3,74,"4.05%",0.63,"25.68","1.90",1,6,0.72,1.48,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8913","d61ea5e014d7afd671d3","e585123ce1f723c12bea","Nick Jonas (targ)","GG: Concerts M-O","TicketsNow - Concerts","2015-09-14","""""""""nick jonas tour tickets""""""""","enabled","Phrase","4.54",1,3,"33.33%",4.16,"1,386.67","4.16",1.7,9,0.1,5.93,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8914","d61ea5e014d7afd671d3",NA,"Mark Knopfler (citystate)","GG: Concerts M-O","TicketsNow - Concerts","2015-01-26","""""""""mark knopfler pittsburgh""""""""","enabled","Phrase","0.45",0,3,"0.00%",0,"0.00","0.00",9.3,6,1.49,7.71,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8915","c6192a6807da7d171164","252a9bf3a27e5a38095b","Pittsburgh Steelers (targ)","NFL TicketExchange US Misc Language","TicketExchange","2015-12-14","""""""""pittsburgh steelers tickets""""""""","enabled","Phrase","11.75",0,1,"0.00%",0,"0.00","0.00",1,8,0.83,4.38,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8916","b3e6d445c7303a2b0603",NA,"Ohio State (targ)","NCAA Ticket Exchange","TicketExchange","2015-07-13","""""""""ohio state tickets""""""""","enabled","Phrase","5.75",30,457,"6.56%",3.5,"229.56","104.91",1.2,7,3.15,5.21,1,"3.33%","104.91","104.91","230.68","1.0","104.91","3.33%"
"8917",NA,"7db3a4ee62109abf53c6","New York Yankees (semi)","Yankees Ticket Exchange_(USA) OUT","Sports TicketsNow","2015-07-27","[ny yankees games]","enabled","Exact","3.50",0,5,"0.00%",0,"0.00","0.00",1,6,2.59,3.41,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8918","b675801ad53aee08bde8","68be4fab3c42df541421","Calgary Flames (targ)","GG: NHL Ticket Exchange on TicketsNow Teams","TicketExchange","2015-01-05","[flames nhl ticket exchange]","removed","Exact"," --",0,1,"0.00%",0,"0.00","0.00",1,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8919","f42562568cd5b2357a72",NA,"Anderson Cooper","San Francisco","TM+","2015-12-07","""""""""tickets for anderson cooper""""""""","enabled","Phrase","2.20",0,1,"0.00%",0,"0.00","0.00",1,7,0.3,2.2,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8920","7cd28fbc23c206683354","4767e4e5fb93f2bbac7a","Sporting Kansas City (targ)","MLS Ticket Exchange","TicketExchange","2015-07-20","[ticket exchange mls]","enabled","Exact","5.00",0,7,"0.00%",0,"0.00","0.00",1,6,0.67,0.67,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8921","697532c41da6ce1cb118","85ae039ba5f0c68a9f66","Philadelphia Phillies (targ)","GG: MLB Misc Languages","Sports TicketsNow","2015-08-17","""""""""phillies ticket""""""""","enabled","Phrase","1.00",0,2,"0.00%",0,"0.00","0.00",1,7,0.56,1.51,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8922","33c1cd4eaf4aaf66ba43",NA,"Human Nature (targ)","THTR-GG_Theatre G-O","Theatre TicketsNow","2015-04-13","[human nature show tickets]","enabled","Exact","0.60",0,2,"0.00%",0,"0.00","0.00",5,6,0.52,2.11,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8923",NA,"1b73531f78d9602ae9cb","NFL (targ)","NFL - Washington","TM+","2015-08-10","""""""""buy nfl tickets""""""""","enabled","Phrase","9.21",1,19,"5.26%",5.24,"275.79","5.24",3.4,6,1.37,11.9,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8924","e4f2f8ba92bad8b02480","37589f25c2765f9488af","TicketsNow","New York","Industry TicketsNow","2015-11-02","""""""""tickets nw""""""""","enabled","Phrase","4.00",0,1,"0.00%",0,"0.00","0.00",1,8,1.31,3.99,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8925","bd0584dbd64f7336224b","cb5a514ec8f63a41b533","Hall and Oates","Harrisburg","TM+","2015-02-23","""""""""hall and oates tickets""""""""","enabled","Phrase","3.50",6,14,"42.86%",2.6,"1,116.43","15.63",1.1,9,0.6,3.52,2,"33.33%","7.82","3.91","145.36","4.0","3.91","66.67%"
"8926",NA,"dcab2023933ea7d4219e","Miami Heat (targ)","GG: NBATickets.com US Misc Language","Sports TicketsNow","2014-12-29","""""""""miami heat tickets""""""""","enabled","Phrase","3.40",164,523,"31.36%",1.33,"416.14","217.64",1,6,0.35,2.59,16,"9.76%","13.60","10.88","8,249.2","20.0","10.88","12.20%"
"8927","904563aaa4ce217a30ef",NA,"Detroit Tigers (vs)","GG: MLB","Sports TicketsNow","2015-05-18","[tigers vs tigers]","enabled","Exact","0.20",0,1,"0.00%",0,"0.00","0.00",2,6,0.52,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8928","7cfbb54be9e76aee0b53",NA,"Louisville Cardinals Mens Basketball (targ)","GG: College Basketball","Sports TicketsNow","2015-01-12","""""""""louisville cardinals mens basketball tickets""""""""","enabled","Phrase","1.00",0,1,"0.00%",0,"0.00","0.00",7,6,0.95,5.59,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8929",NA,"1b73531f78d9602ae9cb","NFL (targ)","NFL TicketExchange Middle East","TicketExchange","2015-05-04","""""""""2015 football tickets""""""""","enabled","Phrase","7.17",0,1,"0.00%",0,"0.00","0.00",1,6,3.91,3.91,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8930","0c22ba1facc298298b4d","f2fb02629f8ad9784de9","San Diego Chargers (targ)","NFL","TM+","2015-11-09","""""""""chargers game tickets""""""""","paused","Phrase","2.93",23,83,"27.71%",1.45,"400.72","33.26",1.5,8,1.19,9.53,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8931","06da48eadb5a340decb4","3770eb4219bc3c6d598d","Dave Matthews Band (targ)","GG: Concerts D-F","TicketsNow - Concerts","2015-02-09","""""""""dave matthews concert tickets""""""""","paused","Phrase","auto: 5.00",9,102,"8.82%",4.03,"355.20","36.23",4.2,6,1.28,5.75,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8932","4f295bf7832ba810379f","718f0a18c476eae6c420","New York Mets Spring Training (targ)","GG: MLB Spring Training","Sports TicketsNow","2016-01-18","""""""""new york mets spring training tickets""""""""","enabled","Phrase","1.26",8,83,"9.64%",1.27,"122.65","10.18",3.6,8,0.52,3.56,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8933","592084931976d61c0900","75110df05007c0211703","Chicago Bulls(targ)","GG: NBATickets.com Resale Marketplace","Sports TicketsNow","2016-01-18","""""""""chicago bulls playoffs tickets""""""""","paused","Phrase","3.52",0,4,"0.00%",0,"0.00","0.00",1.5,8,0.94,3.72,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8934","d61ea5e014d7afd671d3",NA,"Muse (citystate)","GG: Concerts M-O","TicketsNow - Concerts","2016-01-18","[muse in boston]","enabled","Exact","2.50",0,24,"0.00%",0,"0.00","0.00",3.1,5,2.17,4.1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8935","592084931976d61c0900","078c71ea80769edb6524","NBA(targ)","GG: NBATickets.com Resale Marketplace","Sports TicketsNow","2015-05-18","[nba tickets marketplace]","enabled","Exact","0.69",1,28,"3.57%",0.16,"5.71","0.16",1,8,2.41,28,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8936",NA,NA,"Foo Fighters (citystate)","z - Foo Fighters","TM+","2015-05-25","""""""""foo fighters tour portland""""""""","enabled","Phrase","0.95",0,1,"0.00%",0,"0.00","0.00",3,6,0.85,2.44,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8937","29135ae963de31c4c48a",NA,"Toby Keith","Birmingham","TM+","2015-05-04","""""""""toby keith concert tickets""""""""","enabled","Phrase","3.00",0,3,"0.00%",0,"0.00","0.00",1.3,8,1,3.19,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8938","f55d5c0b4754f2038a6b",NA,"Spoon (venues)","GG: Concerts S-U","TicketsNow - Concerts","2015-05-11","""""""""spoon diamond ballroom""""""""","enabled","Phrase","1.50",0,3,"0.00%",0,"0.00","0.00",2,5,2.1,2.1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8939",NA,NA,"Van Halen (citystate)","z - Van Halen","TM+","2015-07-27","""""""""van halen tour tampa""""""""","enabled","Phrase","1.90",2,11,"18.18%",1.88,"341.82","3.76",2.9,8,1.31,2.24,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8940",NA,"999ecc3a6664d93271e6","Aerosmith (semi)","z - Aerosmith","TM+","2015-04-06","""""""""aerosmith concerts""""""""","enabled","Phrase","1.20",6,59,"10.17%",1.21,"122.88","7.25",2.4,6,0.6,2.92,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8941","0c22ba1facc298298b4d",NA,"Baltimore Ravens (targ)","NFL","TM+","2015-09-28","""""""""baltimore ravens ticketmaster""""""""","enabled","Phrase","2.58",1,5,"20.00%",0.25,"50.00","0.25",2.8,10,0.21,4.63,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8942","dde29ee5d83815e2bba0","bf96eb5f2a460421b1f2","Los Angeles Clippers (targ)","NBA","TM+","2015-05-04","""""""""los angeles clippers tickets stubhub""""""""","enabled","Phrase","1.40",0,1,"0.00%",0,"0.00","0.00",8,6,2.66,7.99,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8943","a8aeaef5035b6a85f1df",NA,"Sylvia (semi)","THTR-GG_New York, NY","Theatre TicketsNow","2015-10-05","[sylvia broadway show]","enabled","Exact","1.56",0,48,"0.00%",0,"0.00","0.00",3.6,5,0.64,2.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8944",NA,NA,"One Direction (citystate)","z - One Direction","TM+","2015-04-20","""""""""one direction in vancouver""""""""","enabled","Phrase","2.50",2,7,"28.57%",1.36,"390.00","2.73",1.1,8,1.06,1.06,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8945","74ca84c14ff0de00daba",NA,"Phil Vassar (targ)","GG: Concerts P-R","TicketsNow - Concerts","2015-01-26","[phil vassar tickets]","enabled","Exact","0.50",0,3,"0.00%",0,"0.00","0.00",3,7,0.16,2.09,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8946","afc992690180d9556b44","2a3b60d5bb9201ee4b42","Fall Out Boy (targ)","z - Fall Out Boy","TM+","2015-05-11","""""""""fall out boy 2015 tickets""""""""","removed","Phrase"," --",0,2,"0.00%",0,"0.00","0.00",1,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8947","26de7f97a3cb62637216","9215f88fb934a09364c6","Ticket (targ)","GG: Generic Industry","Industry TicketsNow","2015-11-30","""""""""postseason tickets""""""""","enabled","Phrase","1.50",0,9,"0.00%",0,"0.00","0.00",4.2,6,4.03,7.1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8948","98077dc96d024f4d1830","fc0258c5b1c3397a86f4","Los Angeles Angels (targ)","MLB","TM+","2015-02-16","""""""""angelstickets""""""""","enabled","Phrase","3.55",0,16,"0.00%",0,"0.00","0.00",2.8,7,2.1,3.46,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8949","95452082101b9e0ba3fb",NA,"Verizon Theatre at Grand Prairie (targ)","VENU-GG_Texas","Venues TicketsNow","2015-09-21","""""""""verizon theatre tickets""""""""","enabled","Phrase","1.16",0,6,"0.00%",0,"0.00","0.00",6,9,1.07,3.22,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8950","904563aaa4ce217a30ef","67541b36395701d6c722","Atlanta Braves (targ)","GG: MLB","Sports TicketsNow","2015-04-06","""""""""brave tickets""""""""","enabled","Phrase","0.98",126,1572,"8.02%",1.28,"102.51","161.15",3.1,10,1.78,8.45,1,"0.79%","161.15","161.15","241.0","1.0","161.15","0.79%"
"8951","06da48eadb5a340decb4","c503265dd479fa89d418","Def Leppard (citystate)","GG: Concerts D-F","TicketsNow - Concerts","2015-11-09","""""""""def leppard tickets atlantic city""""""""","enabled","Phrase","auto: 4.39",0,2,"0.00%",0,"0.00","0.00",4.5,8,2.33,12.6,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8952","f8979c0670a2d6490455","593c726f94c453f47e20","Concert Tickets","GG: Concerts Generic","TicketsNow - Concerts","2015-06-08","""""""""concert tix""""""""","enabled","Phrase","0.50",4,45,"8.89%",0.44,"39.11","1.76",5.2,8,0.22,1.21,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8953","85bfe92c8e2ec6a41844",NA,"Seattle Seahawks (RLSA)","NFL Reg Season","TicketExchange","2015-10-19","""""""""seahawks nfl tickets""""""""","enabled","Phrase","4.35",2,3,"66.67%",3.87,"2,580.00","7.74",1,9,0.01,0.63,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8954","d315d1c41412804b0c20","7036bd08cd3d270b4105","Boston Bruins (semi)","NHL","TM+","2015-01-05","""""""""bostonbruins""""""""","paused","Phrase","2.00",696,27975,"2.49%",1.73,"43.05","1,204.37",1.6,6,2.75,4.36,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8955","f55d5c0b4754f2038a6b",NA,"Stone Temple Pilots (semi)","GG: Concerts S-U","TicketsNow - Concerts","2015-03-30","[stone temple pilots concert]","enabled","Exact","0.63",0,2,"0.00%",0,"0.00","0.00",3,6,1.05,1.26,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8956","154539efb6737549da4c","f84475cdc55c0fbc4f94","Jiffy Lube Live (semi)","VENU-GG_Virginia","Venues TicketsNow","2015-02-16","""""""""nissan pavilion schedule""""""""","paused","Phrase","0.81",0,8,"0.00%",0,"0.00","0.00",1.9,9,0.79,0.86,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8957",NA,NA,"Fleetwood Mac (targ)","z - Fleetwood Mac","TM+","2015-02-09","""""""""fleetwood mac tickets 2015""""""""","removed","Phrase"," --",7,18,"38.89%",1.4,"546.11","9.83",2.6,0,0,0,2,"28.57%","4.92","4.92","129.12","2.0","4.92","28.57%"
"8958","3137eb4201d4c0f33ab5","f48d223b1d450283b06a","Josh Groban (targ)","RLSA - Josh Groban","TM+","2015-05-11","""""""""josh groban ticketmaster""""""""","enabled","Phrase","3.03",0,1,"0.00%",0,"0.00","0.00",1,10,0.34,0.34,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8959","5d8a2dee408c325087ef",NA,"US Open Tennis (general)","Tennis - USTA","TM+","2015-06-08","""""""""tennis us open 2015""""""""","removed","Phrase"," --",5,71,"7.04%",3.01,"211.83","15.04",1.3,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8960","b675801ad53aee08bde8","64672cc2d17c8e1c3ecb","NHL (targ)","GG: NHL Ticket Exchange on TicketsNow Teams","TicketExchange","2016-01-04","""""""""where to buy nhl tickets""""""""","enabled","Phrase","5.00",0,2,"0.00%",0,"0.00","0.00",1,8,1.19,1.97,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8961","7cfbb54be9e76aee0b53","38c6d2ae254ba9765b43","Ohio State Buckeyes Mens Basketball (targ)","GG: College Basketball","Sports TicketsNow","2015-11-30","""""""""buckeyes basketball tickets""""""""","enabled","Phrase","1.23",0,13,"0.00%",0,"0.00","0.00",4,7,0.7,3.63,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8962","94ec41d7fc2ab806f2d5","132b9918b03b2c83a80a","Orlando Magic (semi)","NBA - Orlando Magic","TM+","2016-01-25","""""""""orlando nba""""""""","enabled","Phrase","0.30",0,6,"0.00%",0,"0.00","0.00",5.3,7,0.75,1.54,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8963","85bfe92c8e2ec6a41844","7af4831f3d0508b7000a","Green Bay Packers (targ)","NFL Reg Season","TicketExchange","2015-08-10","""""""""gb packers tickets""""""""","enabled","Phrase","12.13",4,16,"25.00%",3.48,"868.75","13.90",1.3,9,0.53,4.58,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"8964",NA,NA,"Vans Warped Tour (semi)","z - Vans Warped Tour","TM+","2015-01-12","""""""""vans warped tour 2015""""""""","removed","Phrase"," --",60,637,"9.42%",0.6,"56.42","35.94",1.2,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
