"","event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven"
"553567","03b82ed4dcb3b2ce4a9a","ff9dfcd1cc72f8bccaf2","8aca224133303e547a12","51bfd503f2764eae056a","Zac Brown Band: Jekyll + hyde tour presented by bai","Zac Brown Band","Muddy Magnolias","CONCERTS","COUNTRY","CONCERTS","Zac Brown Band: Jekyll + hyde tour presented by bai","     PRESENTED BY BAI           ZAC BROWN BAND          JEKYLL + HYDE TOUR      AMPHITHEATER NORTHWEST      WWW.LIVENATION.COM     SUN JUL 12 2015 7:00 PM  ",2,154,"eTicket","2015-07-13 02:00:00","2015-07-12","2015-03-18","2015-03-20","2015-04-09 15:41:26","2015-04-09","2015-07-12","PST","RIDGEFIELD","WASHINGTON","98642","www.ticketmaster.com","T ","Y ","Portland","51bfd503f2764eae056a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157373","786c26af4a515534bee1","dddbb3e176cd226421c6","7205f93a45b2e20210bf","e63b70f2a698abc76112","Jason Aldean: We Were Here 2016 tour","Jason Aldean","Thomas Rhett","CONCERTS","COUNTRY","CONCERTS","Jason Aldean: We Were Here 2016 tour","   WWW.JASONALDEAN.COM           JASON ALDEAN                * * * *             GEXA ENERGY PAVILION         RAIN OR SHINE        SAT MAY 21 2016 7:30 PM  ",2,51,"eTicket","2016-05-22 00:30:00","2016-05-21","2016-03-01","2016-03-04","2016-03-04 16:13:53","2016-03-04","NULL","CST","DALLAS","TEXAS","75210","www.concerts.livenation.com","F ","Y ","Dallas","e63b70f2a698abc76112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848720","92be970426a76d7ba733","6cdc2e270775b7e2f709","b85143bf51323b72e53c","500bb7eb5ab0f1af319e","Fast Lane Voucher: Trespass America Tour - not a concert ticket","Vip Fast Lane","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane Voucher: Trespass America Tour - not a concert ticket","THIS VOUCHER IS VALID FOR      5FDP - FAST LANE       FAST LANE ACCESS ONLY   TIME WARNER CABLE UPTWNAMPTHIS IS NOT A CONCERT TKT  TUE AUG 21 2012 4:30 PM  ",2,10,"Mail","2012-08-21 20:30:00","2012-08-21","NULL","2012-05-11","2012-05-21 01:02:56","2012-05-20","2012-05-23","EST","CHARLOTTE","NORTH CAROLINA","28206","NULL","T ","N ","Charlotte","500bb7eb5ab0f1af319e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329937","436d116534116126bfef","34ad0e9254b8f7d1cbe0","4633619b5d4595761ffd","81115f6f371356acb357","Tabernacle Parking: Kid Rock","Tabernacle Parking","Kid Rock","MISC","PARKING","PARKING","Tabernacle Parking: Kid Rock","PARKING PASS-PARKING ONLY%KID ROCK%CENTRAL PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%SAT OCT 20 2007  8:00PM",1,9,"Mail","2007-10-21 00:00:00","2007-10-20","NULL","2007-09-08","2007-09-08 00:00:00","2007-09-08","2007-09-12","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","81115f6f371356acb357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294062","1723a200c3df1d4f9131","c772b8a494c3bc421d7e","2f3a027c3c522baf468c","8282fa0e6058510b4412","Excision","Excision","Dj Figure","CONCERTS","DANCE MUSIC/DANCE","CONCERTS","Excision","   LIVE NATION PRESENTS            EXCISION                                      SOUTH SIDE BALLROOM     1135 S. LAMAR/DALLAS,TX   SAT FEB 06 2016 8:30 PM  ",1,30,"eTicket","2016-02-07 02:30:00","2016-02-06","NULL","2015-11-17","2016-02-05 23:44:21","2016-02-05","2016-02-05","CST","DALLAS","TEXAS","75215","www.concerts.livenation.com","T ","Y ","Dallas","8282fa0e6058510b4412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523601","5ef50131a1353d50c15c","c2771bc344c9db424eac","b85143bf51323b72e53c","6d2d589eba832952c86a","Premier Parking : 94.9 comedy jam","Shoreline Mountain View Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking : 94.9 comedy jam","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD 8/19/06 ONLY%PREMIER PARKING%SHORELINE AMPHITHEATRE%SAT AUG 19 2006",1,20,"TicketFast","2006-08-20 02:00:00","2006-08-19","NULL","2006-07-14","2006-07-15 00:00:00","2006-07-15","2006-07-15","PST","MOUNTAIN VIEW","CALIFORNIA","94043","NULL","T ","N ","N. California","6d2d589eba832952c86a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757924","b9e4b1c0f4682e457b2a","9caaa3cea047cfffa7b3","b85143bf51323b72e53c","fdf83c49cf731344dd11","First Niagara Pavilion Vip Parking: Jimmy Buffett","First Niagara Pavilion VIP Parking","NULL","MISC","PARKING","PARKING","First Niagara Pavilion Vip Parking: Jimmy Buffett","USE 2ND LANE FROM FAR LEFT      JIMMY BUFFETT         VIP PARKING*18-JUL-13   RIGHT OF PEDESTRIAN WLKWAY  FIRST NIAGARA PAVILION    THU JUL 18 2013 8:00PM  ",1,25,"TicketFast","2013-07-19 00:00:00","2013-07-18","NULL","2013-02-25","2013-02-25 15:08:19","2013-02-25","2013-02-27","EST","BURGETTSTOWN","PENNSYLVANIA","15021","www.concerts.livenation.com","T ","N ","Pittsburgh","fdf83c49cf731344dd11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153552","651368f1a06185d77892","e4bb8385d140221019b5","b85143bf51323b72e53c","d311f43d718e2ed1556f","Premier Parking: Jonas Brothers","Midflorida Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Jonas Brothers","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY!%JONAS BROTHERS%SEPTEMBER 4TH 2008%FORD AMPHITHEATRE%* *USE MLK ENTRANCE* *",1,20,"TicketFast","2008-09-04 23:00:00","2008-09-04","2008-06-10","2008-06-14","2008-08-26 00:00:00","2008-08-25","2008-08-26","EST","TAMPA","FLORIDA","33610","NULL","T ","N ","Tampa","d311f43d718e2ed1556f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"855413","612024331739f2057414","ac4b847b3fde66f2117e","b85143bf51323b72e53c","b8cc29fc046a171805ae","Journey: Jones Beach Theater Fast Lane","Fast Lane Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Journey: Jones Beach Theater Fast Lane","                                   JOURNEY                  FAST LANE           NIKON JONES BEACH THTR                             FRI AUG 10 2012 7:00 PM  ",2,10,"TicketFast","2012-08-10 23:00:00","2012-08-10","NULL","2012-05-03","2012-07-19 20:21:47","2012-07-19","2012-08-08","EST","WANTAGH","NEW YORK","11793","www.livenation.com","T ","N ","New York","b8cc29fc046a171805ae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189620","06746643db558ca1fb23","c2771bc344c9db424eac","b85143bf51323b72e53c","7433fde72da484fcfb8f","Super Premier Parking : projekt revolution","Shoreline Mountain View Premier Parking","NULL","MISC","PARKING","PARKING","Super Premier Parking : projekt revolution","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD 8/9/08 ONLY%SUPER PREMIER PARKING%SHORELINE AMPHITHEATRE%SAT AUG 9 2008 1:00 PM",1,20,"TicketFast","2008-08-09 20:00:00","2008-08-09","NULL","2008-04-09","2008-04-11 00:00:00","2008-04-11","2008-04-11","PST","MOUNTAIN VIEW","CALIFORNIA","94043","NULL","T ","N ","N. California","7433fde72da484fcfb8f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295352","4b42c21ea16b2b4a140a","e7c6fabf6a0ee9bbf7e4","b85143bf51323b72e53c","43228df816a8d9deca5a","Yanni","Yanni","NULL","CONCERTS","ADULT CONTEMPORARY","CONCERTS","Yanni","   LIVE NATION PRESENTS             YANNI                                     PERFECT VODKA AMPHITHEATRESOUTH FLORIDA FAIRGROUNDS  SAT FEB 06 2016 8:00 PM  ",2,58,"eTicket","2016-02-07 01:00:00","2016-02-06","2015-10-14","2015-10-16","2016-01-15 03:05:57","2016-01-14","2016-01-14","EST","WEST PALM BEACH","FLORIDA","33411","www.concerts.livenation.com","T ","Y ","Miami","43228df816a8d9deca5a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818437","d0acc4b981a333affc28","3d03e1ef964e8ab298dd","b85143bf51323b72e53c","1b2a3da274278e3bb0cf","Old National Centre Vip Parking: Aaron Lewis","Murat Theatre Vip Parking","NULL","MISC","PARKING","PARKING","Old National Centre Vip Parking: Aaron Lewis","   THIS TICKET IS VALID        FOR PARKING ONLY        GOOD THIS DATE ONLY         VIP PARKING PASS     OLD NATIONAL CENTRE - INDY FRI DEC 07 2012 8:30 PM  ",1,15,"Mail","2012-12-08 01:30:00","2012-12-07","NULL","2012-10-24","2012-11-08 18:18:34","2012-11-08","2012-11-12","CST","INDIANAPOLIS","INDIANA","46204","www.livenation.com","T ","N ","Indiana-Ohio","1b2a3da274278e3bb0cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499109","2e61bf2fff3a24d6f613","0e7886b245dfe1b7f6e0","e43cb86be050a7a11852","807485a6263d3596eb86","Jill Scott","Jill Scott","Lecrae","CONCERTS","R & B","CONCERTS","Jill Scott","   LIVE NATION PRESENTS           JILL SCOTT                                     ASCEND AMPHITHEATER          RAIN OR SHINE        WED AUG 05 2015 7:30 PM  ",2,100,"Mail","2015-08-06 00:30:00","2015-08-05","2015-05-05","2015-05-09","2015-05-09 18:02:31","2015-05-09","2015-05-13","CST","NASHVILLE","TENNESSEE","37203","www.ticketmaster.com","T ","Y ","Nashville","807485a6263d3596eb86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307433","b20f440779b02aec7dc1","d769ab09a96be5a0b316","b85143bf51323b72e53c","0d5bda5790a918a21604","Premier Parking: Jimmy Buffett","Verizon Wireless Amph. Charlotte Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Jimmy Buffett","THIS TICKET IS VALID FOR%PREMIER PARKING%JIMMY BUFFETT%VERIZON WIRELESS AMPH CHA%HWY 29 TO PAVILION BLVD%TUE APR 29 2008 8:00PM",1,20,"TicketFast","2008-04-30 00:00:00","2008-04-29","NULL","2008-03-15","2008-03-15 00:00:00","2008-03-15","2008-03-15","EST","CHARLOTTE","NORTH CAROLINA","28262","NULL","T ","N ","Charlotte","0d5bda5790a918a21604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1141"
"833733","29d5544e91cc81b8cd9c","1a3e9aecd0617706a794","559d229f1819f0d67643","b7335f39aeaf890b9357","Gorge Amphitheatre Camping: Jason Mraz","Gorge Camping","Jason Mraz","MISC","CAMPING","INVALID","Gorge Amphitheatre Camping: Jason Mraz","         CAMPING           OVERNIGHT C A M P I N G       * CAMPING PASS *          GORGE CAMPGROUND     * GOOD THESE DATES ONLY *  FRI 9/21 3PM-SUN 9/23/12 ",1,47,"Mail","2012-09-23 02:30:00","2012-09-22","NULL","2012-04-14","2012-08-05 15:56:30","2012-08-05","2012-08-07","PST","GEORGE","WASHINGTON","98848","www.ticketmaster.com","T ","N ","Seattle","b7335f39aeaf890b9357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645867","41675d1d23ba0d819ae1","a1960110eefbdd5c8f17","1c2a4927cecd06afe208","256fe271ebfa3617b97b","Rockstar Energy Presents All Time Low: The Future Hearts Tour","All Time Low","Issues","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Rockstar Energy Presents All Time Low: The Future Hearts Tour"," ROCKSTAR ENERGY PRESENTS        ALL TIME LOW         THE FUTURE HEARTS TOUR     HOLLYWOOD PALLADIUM     FOLLOW US @THEPALLADIUM  SUN MAY 03 2015 DRS 500PM ",2,57,"eTicket","2015-05-04 00:00:00","2015-05-03","NULL","2015-01-28","2015-04-07 01:27:17","2015-04-06","2015-05-03","PST","HOLLYWOOD","CALIFORNIA","90028","www.concerts.livenation.com","T ","Y ","Los Angeles","256fe271ebfa3617b97b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451746","9134b13deae99b490d1a","2cd67d26ed713474e48a","6ccf8388db7c7cf7d49e","ed9764937faf3f1332ba","Incubus/deftones 2015 tour","Incubus","Deftones","CONCERTS","ROCK/POP","CONCERTS","Incubus/deftones 2015 tour","   LIVE NATION PRESENTS            INCUBUS                  2015 TOUR                  DEFTONES          Sleep Train Amphitheatre  SUN AUG 30 6:15PM SHARP  ",2,90,"eTicket","2015-08-31 01:15:00","2015-08-30","2015-04-20","2015-04-24","2015-04-20 17:10:21","2015-04-20","2015-08-30","PST","CHULA VISTA","CALIFORNIA","91911","www.concerts.livenation.com","T ","Y ","San Diego","ed9764937faf3f1332ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318221","c4c406c2c6849ff4af80","ea6991e953477c0bb31f","b85143bf51323b72e53c","8bd6644f8a4d0b893fb4","Dodge Theatre Adams Street Parking -toby mac & jeremy camp","Dodge Theatre Parking","NULL","MISC","PARKING","PARKING","Dodge Theatre Adams Street Parking -toby mac & jeremy camp","ADAMS STREET GARAGE%GOOD ONLY 2/8/08%DODGE THEATRE PARKING PASS%ENTER AT 4TH AVE & ADAMS%TOBYMAC & JEREMY CAMP%GARAGE OPENS AT 6:00 PM",1,8,"TicketFast","2008-02-09 03:00:00","2008-02-08","NULL","2007-12-21","2008-01-30 00:00:00","2008-01-29","2008-01-30","MST","PHOENIX","ARIZONA","85003","NULL","T ","N ","Arizona","8bd6644f8a4d0b893fb4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215395","da503aad113097811072","5a30008429ee66fc7b84","3a8c7fcf357544c951d9","cab1c9d1539ea1c4d930","Luke Bryan: Kill The Lights Tour 2016","Luke Bryan","Little Big Town","CONCERTS","COUNTRY","CONCERTS","Luke Bryan: Kill The Lights Tour 2016","KILL THE LIGHTS TOUR 2016         LUKE BRYAN              LUKEBRYAN.COM           LBT / DUSTIN LYNCH       BRYCE JORDAN CENTER     FRI APR 15 2016 7:30 PM  ",2,99.5,"Mail","2016-04-15 23:30:00","2016-04-15","2015-04-13","2015-11-13","2015-11-13 15:59:25","2015-11-13","2015-11-16","EST","UNIVERSITY PARK","PENNSYLVANIA","16802","www.ticketmaster.com","T ","Y ","Delaware Valley","cab1c9d1539ea1c4d930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692399","2d84d41051f24751ce34","905df7ed96c2b1a27b8b","b85143bf51323b72e53c","020b337f56fe2bb2a9b6","Old National Centre Reserved Parking: Gov't Mule","Murat Theatre Reserved Parking","NULL","MISC","PARKING","PARKING","Old National Centre Reserved Parking: Gov't Mule","   THIS TICKET IS VALID        FOR PARKING ONLY        GOOD THIS DATE ONLY      RESERVED PARKING PASS    OLD NATIONAL CENTRE-INDY  TUE OCT 01 2013 7:30 PM  ",1,15,"TicketFast","2013-10-01 23:30:00","2013-10-01","NULL","2013-07-25","2013-09-29 20:19:32","2013-09-29","2013-09-29","CST","INDIANAPOLIS","INDIANA","46204","www.concerts.livenation.com","T ","N ","Indiana-Ohio","020b337f56fe2bb2a9b6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391275","3a4f21eb5529462b4215","6e374e3c27b845a8e4e8","b85143bf51323b72e53c","7a883b85026c8b99f01c","Premier Parking: Kenny Chesney","Saratoga Performing Arts Ctr. Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Kenny Chesney","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%LOT OPENS AT 4:00 PM%KENNY CHESNEY%SARATOGA PERF ARTS CENTER%WED JUL 25 2007 7:00PM",1,15,"Mail","2007-07-25 23:00:00","2007-07-25","2007-04-23","2007-06-02","2007-06-02 00:00:00","2007-06-02","2007-06-04","EST","SARATOGA SPRINGS","NEW YORK","12866","NULL","T ","N ","New York","7a883b85026c8b99f01c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503077","2780724cee738fc00365","8e80b72ac55578b0e6bb","b85143bf51323b72e53c","4c022522f51b9357a5e2","Premier Parking: Hank Williams Jr / montgomery gentry","Starwood Amphitheatre Nash. Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Hank Williams Jr / montgomery gentry","THIS TICKET IS VALID FOR%PREMIER PARKING ONLY%LOT #5 (SEP. 2, 2006)%HANK WILLIAMS JR.%STARWOOD AMPHITHEATRE%SAT SEP 2 2006 7:30 PM",1,15,"TicketFast","2006-09-03 00:30:00","2006-09-02","NULL","2006-06-17","2006-07-07 00:00:00","2006-07-07","2006-07-07","CST","NASHVILLE","TENNESSEE","37013","NULL","T ","N ","Nashville","4c022522f51b9357a5e2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479112","5faca8e2152675d73cf7","75578de54ddf5b3ca7dd","7205f93a45b2e20210bf","e77e8fc19e6d535acc8c","Florida Georgia Line: Anything Goes Tour","Florida Georgia Line","Thomas Rhett","CONCERTS","COUNTRY","CONCERTS","Florida Georgia Line: Anything Goes Tour","   LIVE NATION PRESENTS      FLORIDA GEORGIA LINE       ANYTING GOES TOUR     WITH T. RHETT & F. BALLARD  FIRST NIAGARA PAVILION    SAT AUG 15 2015 7:30PM  ",1,25,"eTicket","2015-08-15 23:30:00","2015-08-15","2015-04-22","2015-04-24","2015-08-07 11:51:46","2015-08-07","2015-08-07","EST","BURGETTSTOWN","PENNSYLVANIA","15021","www.concerts.livenation.com","T ","Y ","Pittsburgh","e77e8fc19e6d535acc8c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207195","7379bb8f5b383e0cf475","b10e66a885a1f0eb494d","b85143bf51323b72e53c","ea237b42c36ce546db8f","Pearl Jam","Pearl Jam","NULL","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Pearl Jam","     An Evening With              PEARL JAM               $3 to Vitalogy         COLONIAL LIFE ARENA       No Cameras/Video/Rec    THU APR 21 2016 8:00 PM  ",2,136,"eTicket","2016-04-22 00:00:00","2016-04-21","NULL","2016-01-29","2016-01-29 17:13:42","2016-01-29","NULL","EST","COLUMBIA","SOUTH CAROLINA","29208","www.ticketmaster.com","F ","Y ","Atlanta","ea237b42c36ce546db8f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163018","65fe77bb5cb15491e5de","8ece566dec0c146b25cd","b85143bf51323b72e53c","dd92ecd46c6bffdc86a3","Beyonce - the formation world tour","Beyoncé","NULL","CONCERTS","R & B","CONCERTS","Beyonce - the formation world tour","   LIVE NATION PRESENTS            BEYONCE           THE FORMATION WORLD TOUR  COMMONWEALTH STADIUM-EDM       RAIN OR SHINE        FRI MAY 20 2016 SHOW 6PM ",2,340,"TicketFast","2016-05-21 00:00:00","2016-05-20","2016-02-09","2016-02-16","2016-02-09 17:13:12","2016-02-09","NULL","PST","EDMONTON","ALBERTA","T5H","www.ticketmaster.ca","F ","Y ","Edmonton","dd92ecd46c6bffdc86a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395345","9aa4cca9caa4aee9239a","5a29f349bfe4d595f521","b85143bf51323b72e53c","23bd8a94f0de9fd3bad9","Klipsch Music Ctr. Ind. Premier Parking","Klipsch Music Ctr. Ind. Premier Parking","NULL","MISC","PARKING","PARKING","Klipsch Music Ctr. Ind. Premier Parking","THIS TICKET IS VALID%PARKING ONLY%GOOD THIS DATE ONLY%NICKELBACK%VERIZON WIRELESS MUSIC CE%FRI JUL 20 2007  7:30PM",1,20,"TicketFast","2007-07-20 23:30:00","2007-07-20","NULL","2007-05-12","2007-06-15 00:00:00","2007-06-15","2007-06-15","CST","NOBLESVILLE","INDIANA","46060","NULL","T ","N ","Indiana-Ohio","23bd8a94f0de9fd3bad9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659558","7c044817987caaf43122","5646e3f8e0fa7ab21134","b85143bf51323b72e53c","0635a98d294e73f51794","Wiltern - fast lane pass","Wiltern Front of Line Pass","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Wiltern - fast lane pass","       THE WILTERN              PASS THE LINE                 * * *             ONE VOUCHER PER PERSON     NOT VALID FOR EVENT     FRI FEB 06 2015 5:30 PM  ",2,20,"eTicket","2015-02-07 01:30:00","2015-02-06","NULL","2014-11-04","2015-01-11 05:00:30","2015-01-10","2015-02-06","PST","LOS ANGELES","CALIFORNIA","90010","www.concerts.livenation.com","T ","N ","Los Angeles","0635a98d294e73f51794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993003","d73db5dd29178fdb7abc","16bb8bab2b2525648bb1","b85143bf51323b72e53c","600c0a18a659e0ebab13","Vip Upgrade Package: Rush Time Machine Tour 2010","Vip Club","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","UPSELL","Vip Upgrade Package: Rush Time Machine Tour 2010","NOT AN EVENT TICKET%VIP CLUB ENTRY ONLY%MUST HAVE VALID TICKET%CRUZAN AMPHITHEATRE%GOOD THIS DAY ONLY%SAT OCT 2 2010 7:30PM",2,165.98,"BWC","2010-10-02 23:30:00","2010-10-02","2010-04-27","2010-04-30","2010-05-04 00:00:00","2010-05-03","2010-10-02","EST","WEST PALM BEACH","FLORIDA","33411","NULL","T ","N ","Miami","600c0a18a659e0ebab13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339351","4f46b768c92d0eba10e7","b4225404440f0a2b68bc","b85143bf51323b72e53c","5156f1180a01c9066431","Flatley Presents: Lord Of The Dance - Dangerous Games (NY)","Flatley Presents: Lord Of The Dance - Dangerous Games (NY)","NULL","ARTS","BALLET/DANCE","ARTS","Flatley Presents: Lord Of The Dance - Dangerous Games (NY)","     FLATLEY PRESENTS         LORD OF THE DANCE     INCL $1 PSP,$1.50 FAC FEE       LYRIC THEATRE        213 W. 42ND STREET, NYC   SAT NOV 28, 2015 7:30PM  ",1,123,"TicketFast","2015-11-29 00:30:00","2015-11-28","2015-09-22","2015-09-24","2015-11-28 20:20:20","2015-11-28","2015-11-28","EST","NEW YORK","NEW YORK","10036","www.ticketmaster.com","T ","Y ","New York","5156f1180a01c9066431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548531","e66f768126ee1a3864b8","91c03a34b562436efa3c","c42b8153f75b9db4c668","228e818210abdd1fe182","Premier Parking - tom petty and the heartbreakers","White River Amphitheatre Premier Parking","Tom Petty & The Heartbreakers","MISC","PARKING","PARKING","Premier Parking - tom petty and the heartbreakers","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%PREMIER PARKING PASS%WHITE RIVER AMPHITHEATRE%SUN JUL 30, 2006 7:30PM",1,20,"Mail","2006-07-31 02:30:00","2006-07-30","2006-05-09","2006-05-12","2006-05-12 00:00:00","2006-05-12","2006-05-17","PST","AUBURN","WASHINGTON","98092","NULL","T ","N ","Seattle","228e818210abdd1fe182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614274","7b96ebebef15202e5ce7","80b3bebaed9fb2db985e","50adbdb8afe05df01360","4f4672003f34aec6b80f","The Roots Picnic","The Roots Picnic","The Weeknd","CONCERTS","RAP/URBAN","CONCERTS","The Roots Picnic","    WWW.LIVENATION.COM           ROOTS PICNIC         A RAIN OR SHINE EVENT         PENN'S LANDING            FESTIVAL PIER       SAT MAY 30 2015 DRS 1100AM",1,99,"TicketFast","2015-05-30 15:00:00","2015-05-30","2015-03-11","2015-03-13","2015-05-28 15:39:28","2015-05-28","2015-05-28","EST","PHILADELPHIA","PENNSYLVANIA","19106","iphone.ticketmaster.us","T ","Y ","Delaware Valley","4f4672003f34aec6b80f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562871","bf2b02166511d3a32bc8","ac2ee88322df6c3cfa44","b85143bf51323b72e53c","b0ba9101878db46b6e26","Kevin Hart: What Now Tour","Kevin Hart","NULL","CONCERTS","COMEDY","ARTS","Kevin Hart: What Now Tour","   LIVE NATION PRESENTS           KEVIN HART              WHAT NOW? TOUR        MADISON SQUARE GARDEN       TWC CONCERT SERIES     WED JUL 8, 2015 7PM SHOW ",8,676,"eTicket","2015-07-08 23:00:00","2015-07-08","NULL","2015-02-20","2015-02-20 20:55:45","2015-02-20","2015-07-08","EST","NEW YORK","NEW YORK","10001","www.ticketmaster.com","T ","Y ","New York","b0ba9101878db46b6e26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175965","4647b63224ffa5aeeef8","002d7347ccac23f064b3","b85143bf51323b72e53c","61785d52136ff019d9e1","Premier Parking : metal masters tour","Hollywood Casino Amphitheatre Chicago VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking : metal masters tour","**PREMIER PARKING ONLY**%JUDAS PRIEST*HEAVEN&HELL%TICKET VALID ONLY FOR%***PREMIER PARKING***%FIRST MIDWEST BANK AMP%TUE AUG 19 2008 5:30PM",1,30,"TicketFast","2008-08-19 22:30:00","2008-08-19","2008-04-22","2008-04-25","2008-05-16 00:00:00","2008-05-15","2008-05-31","CST","TINLEY PARK","ILLINOIS","60477","NULL","T ","N ","Chicago","61785d52136ff019d9e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"274"
"733935","a7d8e11ea16bab2d1b40","0efaba7ce3f0d7466b42","b85143bf51323b72e53c","d04f2e3d595de0b6c6ce","Premier Parking: Matchbox Twenty And Goo Goo Dolls","Hertz Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Matchbox Twenty And Goo Goo Dolls","THIS VOUCHER IS VALID FOR      MATCHBOX TWENTY         PREMIER PARKING ONLY   VERIZON WIRELESS AMPH CHA USE HWY 29 TO PAVILION BLV TUE AUG 06 2013 7:00 PM  ",1,20,"TicketFast","2013-08-06 23:00:00","2013-08-06","NULL","2013-03-27","2013-06-14 15:10:23","2013-06-14","2013-06-14","EST","CHARLOTTE","NORTH CAROLINA","28262","www.concerts.livenation.com","T ","N ","Charlotte","d04f2e3d595de0b6c6ce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
